IHITEM_ItemNumber,IHTRNT_TransactionType,IHTRN_TransactionNumber,IHVNDR_VendorID,IHCUST_CustomerID,IHTRYY_TransactionYear,IHTRMM_TransactionMonth,IHTRDD_TransactionDay,IHTQTY_QuantityTransacted
50375,IN,967280,0,777,25,2,6,-2.333
50375,IA,37134,0,0,25,2,6,-0.090
50375,IN,966888,0,189,25,2,7,-10.000
50375,IN,966889,0,189,25,2,7,-10.000
50375,IA,37707,0,0,25,2,18,-14.250
50375,IA,37707,0,0,25,2,18,8.917
50375,IA,37707,0,0,25,2,18,5.333
50375,IN,967748,0,1157,25,2,19,-11.833
50375,IN,967748,0,1157,25,2,19,-9.750
50375,IN,967748,0,1157,25,2,19,-8.917
50375,IN,967748,0,1157,25,2,19,-8.917
50375,IN,967748,0,1157,25,2,19,-9.750
50375,IN,967748,0,1157,25,2,19,-6.333
50375,IN,967748,0,1157,25,2,19,-9.750
50375,IN,967748,0,1157,25,2,19,-8.917
50375,IN,967748,0,1157,25,2,19,-19.000
50375,IN,967748,0,1157,25,2,19,-18.000
50375,IN,967748,0,1157,25,2,19,-8.917
50375,IN,967977,0,189,25,2,19,0.000
50375,IN,967978,0,189,25,2,19,0.000
50375,IN,968029,0,1006,25,2,20,-3.250
50377,IN,966106,0,381,25,2,4,-7.417
50377,IN,967689,0,157,25,2,18,-2.084
50377,IA,37690,0,0,25,2,18,-9.667
50377,IA,37690,0,0,25,2,18,2.084
50377,IA,37690,0,0,25,2,18,7.583
50377,IN,968322,0,550,25,2,26,-21.250
50377,IA,38232,0,0,25,2,28,-7.583
50377,IA,38232,0,0,25,2,28,2.916
50377,IA,38232,0,0,25,2,28,4.667
50378,IA,36846,0,0,25,2,3,-7.000
50378,IA,36846,0,0,25,2,3,2.167
50378,IA,36846,0,0,25,2,3,4.833
50378,IN,966907,0,235,25,2,3,-2.167
50378,IN,968208,0,612,25,2,26,-21.417
50378,IN,968208,0,612,25,2,26,-43.667
50378,IN,968208,0,612,25,2,26,-65.750
50378,IN,968208,0,612,25,2,26,-21.833
50378,IN,968208,0,612,25,2,26,-22.583
50378,IN,968208,0,612,25,2,26,-22.833
50378,IN,968208,0,612,25,2,26,-21.167
50378,IN,968208,0,612,25,2,26,-21.500
50378,IN,968208,0,612,25,2,26,-22.083
50378,IN,968208,0,612,25,2,26,-22.667
50378,PO,518717,247,0,25,2,26,65.750
50378,PO,518717,247,0,25,2,26,21.833
50378,PO,518717,247,0,25,2,26,22.583
50378,PO,518717,247,0,25,2,26,22.833
50378,PO,518717,247,0,25,2,26,21.167
50378,PO,518717,247,0,25,2,26,21.500
50378,PO,518717,247,0,25,2,26,22.083
50378,PO,518717,247,0,25,2,26,22.667
50378,PO,518717,247,0,25,2,26,43.667
50378,PO,518717,247,0,25,2,26,21.417
50378,PO,518717,247,0,25,2,26,21.750
50378,IA,38157,247,0,25,2,27,0.000
50378,IA,38227,1,0,25,2,27,0.000
50381,IN,966354,0,102,25,2,3,-6.333
50383,IN,966343,0,728,25,2,14,-50.500
50383,IN,966343,0,728,25,2,14,-101.333
50383,IN,966343,0,728,25,2,14,-101.667
50383,IN,966343,0,728,25,2,14,-25.583
50383,IN,966343,0,728,25,2,14,-9.333
50383,IN,966343,0,728,25,2,14,-13.083
50383,IN,966343,0,728,25,2,14,-16.109
50383,IN,966343,0,728,25,2,14,-35.500
50383,IN,966343,0,728,25,2,14,-36.167
50383,IN,966343,0,728,25,2,14,-36.250
50383,IN,966343,0,728,25,2,14,-36.500
50383,IN,966343,0,728,25,2,14,-37.583
50383,IN,966343,0,728,25,2,14,-453.000
50383,IN,966343,0,728,25,2,14,-113.250
50383,IN,966845,0,728,25,2,14,-14.583
50383,IN,966845,0,728,25,2,14,-50.000
50383,IN,966845,0,728,25,2,14,-25.084
50383,IN,966845,0,728,25,2,14,-25.167
50383,IN,966845,0,728,25,2,14,-25.334
50383,IN,966845,0,728,25,2,14,-24.417
50383,IN,966845,0,728,25,2,14,-37.417
50385,IA,37858,0,0,25,2,21,-6.417
50385,IA,37858,0,0,25,2,21,0.417
50385,IA,37858,0,0,25,2,21,6.000
50385,IN,965932,0,907,25,2,21,-0.417
50388,IA,36915,0,0,25,2,3,-30.750
50388,IA,36915,0,0,25,2,3,26.333
50388,IA,36915,0,0,25,2,3,4.417
50388,IN,967104,0,1006,25,2,3,-30.750
50388,IN,967104,0,1006,25,2,3,-26.333
50388,IN,967333,0,725,25,2,7,-10.834
50388,IN,967377,0,1012,25,2,7,-0.917
50388,IA,37195,0,0,25,2,7,-13.167
50388,IA,37195,0,0,25,2,7,10.834
50388,IA,37195,0,0,25,2,7,2.333
50388,IA,37182,0,0,25,2,7,-4.417
50388,IA,37182,0,0,25,2,7,0.917
50388,IA,37182,0,0,25,2,7,3.500
50388,IN,967555,0,209,25,2,12,-3.500
50388,IA,37890,0,0,25,2,21,-51.500
50388,IA,37890,0,0,25,2,21,35.834
50388,IA,37890,0,0,25,2,21,15.666
50388,IA,37942,0,0,25,2,24,-3.750
50388,IA,37942,0,0,25,2,24,1.083
50388,IA,37942,0,0,25,2,24,2.667
50388,IN,968123,0,1187,25,2,24,-1.083
50388,IN,968081,0,213,25,2,24,-35.834
50388,IN,968171,0,195,25,2,26,-12.667
50388,IN,968171,0,195,25,2,26,-13.250
50388,IN,968171,0,195,25,2,26,-6.417
50388,IN,968171,0,195,25,2,26,-13.167
50388,IA,38118,0,0,25,2,26,-11.667
50388,IA,38118,0,0,25,2,26,6.417
50388,IA,38118,0,0,25,2,26,5.250
50390,IA,37795,0,0,25,2,20,-15.250
50390,IA,37795,0,0,25,2,20,6.167
50390,IA,37795,0,0,25,2,20,9.083
50390,IN,967988,0,235,25,2,21,-4.917
50390,IN,968168,0,118,25,2,24,-1.750
50390,IA,37982,0,0,25,2,24,-6.167
50390,IA,37982,0,0,25,2,24,1.750
50390,IA,37982,0,0,25,2,24,4.417
50391,IN,967009,0,498,25,2,3,-20.000
50391,PO,518264,130,0,25,2,3,21.000
50391,PO,518264,130,0,25,2,3,43.500
50391,PO,518264,130,0,25,2,3,41.333
50391,PO,518264,130,0,25,2,3,22.250
50391,PO,518264,130,0,25,2,3,44.000
50391,PO,518264,130,0,25,2,3,20.583
50391,PO,518264,130,0,25,2,3,22.083
50391,PO,518264,130,0,25,2,3,20.000
50391,PO,518264,130,0,25,2,3,19.750
50391,PO,518264,130,0,25,2,3,21.583
50391,PO,518264,130,0,25,2,3,65.000
50391,PO,518264,130,0,25,2,3,21.833
50391,PO,518264,130,0,25,2,3,84.333
50391,PO,518264,130,0,25,2,3,20.083
50391,PO,518264,130,0,25,2,3,19.500
50391,PO,518264,130,0,25,2,3,18.750
50391,PO,518264,130,0,25,2,3,18.083
50391,PO,518264,130,0,25,2,3,20.250
50391,PO,518264,130,0,25,2,3,21.167
50391,PO,518264,130,0,25,2,3,20.417
50391,PO,518264,130,0,25,2,3,20.917
50391,PO,518264,130,0,25,2,3,20.333
50391,PO,518264,130,0,25,2,3,19.583
50391,IA,36864,0,0,25,2,3,-40.250
50391,IA,36864,0,0,25,2,3,20.000
50391,IA,36864,0,0,25,2,3,20.250
50391,IA,36925,130,0,25,2,4,0.000
50391,IA,38146,0,0,25,2,26,-19.083
50391,IA,38146,0,0,25,2,26,15.833
50391,IA,38146,0,0,25,2,26,3.250
50391,IA,38148,0,0,25,2,26,-40.083
50391,IA,38148,0,0,25,2,26,31.666
50391,IA,38148,0,0,25,2,26,8.417
50391,IA,38149,0,0,25,2,26,-20.250
50391,IA,38149,0,0,25,2,26,15.917
50391,IA,38149,0,0,25,2,26,4.333
50391,IA,38150,0,0,25,2,26,-36.250
50391,IA,38150,0,0,25,2,26,31.583
50391,IA,38150,0,0,25,2,26,4.667
50391,IA,38151,0,0,25,2,26,-35.833
50391,IA,38151,0,0,25,2,26,31.583
50391,IA,38151,0,0,25,2,26,4.250
50391,IA,38153,0,0,25,2,26,-37.417
50391,IA,38153,0,0,25,2,26,31.667
50391,IA,38153,0,0,25,2,26,5.750
50391,IA,38171,0,0,25,2,27,-0.001
50397,IA,36982,0,0,25,2,4,-0.583
50397,IN,965318,0,753,25,2,5,-6.167
50397,IN,965318,0,753,25,2,5,-1.417
50397,IN,968161,0,223,25,2,25,-0.750
50397,IN,968250,0,116,25,2,26,-1.834
50397,IA,38076,0,0,25,2,26,-3.167
50397,IA,38076,0,0,25,2,26,1.834
50397,IA,38076,0,0,25,2,26,1.333
50403,IA,37106,0,0,25,2,6,-7.750
50403,IA,37106,0,0,25,2,6,1.000
50403,IA,37106,0,0,25,2,6,6.750
50403,IN,966704,0,725,25,2,7,-1.000
50403,IN,966187,0,131,25,2,12,-9.833
50404,IA,37973,0,0,25,2,24,-2.083
50404,IA,37973,0,0,25,2,24,0.250
50404,IA,37973,0,0,25,2,24,1.833
50404,IA,37962,0,0,25,2,24,-2.250
50404,IA,37962,0,0,25,2,24,0.167
50404,IA,37962,0,0,25,2,24,2.083
50404,IN,968169,0,102,25,2,25,-2.333
50404,IN,968089,0,753,25,2,26,-0.250
50404,IN,968088,0,753,25,2,26,-0.167
50405,IA,36980,0,0,25,2,4,-4.750
50405,IA,36980,0,0,25,2,4,1.750
50405,IA,36980,0,0,25,2,4,3.000
50405,IN,967157,0,1219,25,2,4,-1.750
50405,IA,37779,0,0,25,2,19,-3.000
50405,IA,37779,0,0,25,2,19,1.333
50405,IA,37779,0,0,25,2,19,1.667
50405,IN,967892,0,612,25,2,19,-5.084
50405,IA,37729,0,0,25,2,19,-20.667
50405,IA,37729,0,0,25,2,19,5.084
50405,IA,37729,0,0,25,2,19,15.583
50405,IA,37974,0,0,25,2,24,-15.583
50405,IA,37974,0,0,25,2,24,4.000
50405,IA,37974,0,0,25,2,24,11.583
50405,IN,967962,0,981,25,2,24,-1.333
50405,IN,968142,0,981,25,2,25,-4.000
50405,IA,38247,0,0,25,2,28,-11.583
50405,IA,38247,0,0,25,2,28,2.083
50405,IA,38247,0,0,25,2,28,9.500
50406,IN,967839,0,184,25,2,17,-1.500
50406,IA,37668,0,0,25,2,17,-11.750
50406,IA,37668,0,0,25,2,17,1.500
50406,IA,37668,0,0,25,2,17,10.250
50406,IA,37681,0,0,25,2,18,-10.250
50406,IA,37681,0,0,25,2,18,2.833
50406,IA,37681,0,0,25,2,18,7.417
50406,IN,967923,0,746,25,2,19,-2.334
50406,IA,37755,0,0,25,2,19,-7.417
50406,IA,37755,0,0,25,2,19,2.334
50406,IA,37755,0,0,25,2,19,5.083
50406,IN,967840,0,184,25,2,21,-2.833
50407,IA,36985,0,0,25,2,4,-7.750
50407,IA,36985,0,0,25,2,4,0.500
50407,IA,36985,0,0,25,2,4,7.250
50407,IN,962280,0,907,25,2,4,-0.500
50407,IA,37480,0,0,25,2,13,-23.083
50407,IA,37480,0,0,25,2,13,10.083
50407,IA,37480,0,0,25,2,13,13.000
50407,IA,37540,0,0,25,2,13,-22.667
50407,IA,37540,0,0,25,2,13,5.084
50407,IA,37540,0,0,25,2,13,17.583
50407,IN,967658,0,783,25,2,14,-5.084
50407,IA,37563,0,0,25,2,14,-13.000
50407,IA,37563,0,0,25,2,14,5.083
50407,IA,37563,0,0,25,2,14,7.917
50407,IN,967726,0,138,25,2,14,-5.083
50407,IN,967517,0,189,25,2,14,-10.083
50407,IA,37963,0,0,25,2,24,-7.917
50407,IA,37963,0,0,25,2,24,0.667
50407,IA,37963,0,0,25,2,24,7.250
50407,IN,967491,0,417,25,2,24,-7.250
50407,IN,967491,0,417,25,2,24,-13.000
50407,IN,964056,0,907,25,2,24,-0.667
50407,IN,968139,0,1076,25,2,25,-5.250
50407,IA,38023,0,0,25,2,25,-17.583
50407,IA,38023,0,0,25,2,25,5.250
50407,IA,38023,0,0,25,2,25,12.333
50407,IA,38175,0,0,25,2,27,-23.167
50407,IA,38175,0,0,25,2,27,12.000
50407,IA,38175,0,0,25,2,27,11.167
50407,IA,38176,0,0,25,2,27,-11.167
50407,IA,38176,0,0,25,2,27,10.084
50407,IA,38176,0,0,25,2,27,1.083
50407,IN,964576,0,907,25,2,27,-1.083
50407,IN,968366,0,138,25,2,27,-10.084
50407,IN,968364,0,138,25,2,27,-12.000
50410,IN,967240,0,406,25,2,6,-3.250
50410,IA,37599,0,0,25,2,17,-7.083
50410,IA,37601,0,0,25,2,17,-0.001
50410,IN,967705,0,157,25,2,18,-5.833
50410,IN,967705,0,157,25,2,18,-6.583
50410,IN,967705,0,157,25,2,18,-5.750
50410,IN,967705,0,157,25,2,18,-5.833
50410,IN,967705,0,157,25,2,18,-5.750
50410,IN,967705,0,157,25,2,18,-9.333
50410,IN,967705,0,157,25,2,18,-6.000
50410,IN,967705,0,157,25,2,18,-5.917
50410,IN,967705,0,157,25,2,18,-5.917
50410,IN,967705,0,157,25,2,18,-5.583
50410,IN,968495,0,157,25,2,28,-3.333
50411,IA,37117,0,0,25,2,6,-17.333
50411,IA,37117,0,0,25,2,6,10.083
50411,IA,37117,0,0,25,2,6,7.250
50411,IN,966886,0,189,25,2,7,-10.083
50411,IN,968004,0,189,25,2,19,0.000
50411,IN,967990,0,102,25,2,24,-18.167
50411,IN,967990,0,102,25,2,24,-20.083
50411,IA,37947,0,0,25,2,24,-30.500
50411,IA,37947,0,0,25,2,24,20.083
50411,IA,37947,0,0,25,2,24,10.417
50412,IN,965718,0,403,25,2,6,-0.583
50412,IN,965718,0,403,25,2,6,-5.917
50412,IA,37444,0,0,25,2,12,-11.333
50412,IA,37444,0,0,25,2,12,1.416
50412,IA,37444,0,0,25,2,12,9.917
50412,IN,967603,0,407,25,2,12,-1.416
50412,IA,37824,0,0,25,2,20,-9.917
50412,IA,37824,0,0,25,2,20,0.417
50412,IA,37824,0,0,25,2,20,9.500
50412,IN,967967,0,1261,25,2,21,-0.417
50414,IN,967992,0,189,25,2,19,0.000
50422,IN,967089,0,102,25,2,4,-6.083
50422,IN,967254,0,286,25,2,6,-7.000
50422,IA,37138,0,0,25,2,6,-22.000
50422,IA,37138,0,0,25,2,6,7.000
50422,IA,37138,0,0,25,2,6,15.000
50422,IA,37310,0,0,25,2,10,-15.000
50422,IA,37310,0,0,25,2,10,6.250
50422,IA,37310,0,0,25,2,10,8.750
50422,IN,967417,0,464,25,2,11,-6.250
50422,IN,966939,0,648,25,2,12,-9.166
50422,IN,967997,0,189,25,2,19,0.000
50422,IN,968277,0,395,25,2,25,-2.083
50422,IA,38068,0,0,25,2,25,-8.750
50422,IA,38068,0,0,25,2,25,2.083
50422,IA,38068,0,0,25,2,25,6.667
50422,IN,968318,0,234,25,2,26,-3.167
50422,IN,968317,0,234,25,2,26,-6.667
50423,IN,967175,0,679,25,2,6,-1.083
50423,IA,37086,0,0,25,2,6,-13.833
50423,IA,37086,0,0,25,2,6,2.083
50423,IA,37086,0,0,25,2,6,11.750
50423,IA,37089,0,0,25,2,6,-11.750
50423,IA,37089,0,0,25,2,6,1.083
50423,IA,37089,0,0,25,2,6,10.667
50423,OR,402141,121,0,25,2,20,54.000
50423,OR,402141,121,0,25,2,20,18.083
50423,OR,402141,121,0,25,2,20,17.500
50423,IA,37856,121,0,25,2,21,0.000
50423,OW,402146,307,0,25,2,21,-54.000
50423,OW,402146,307,0,25,2,21,-18.083
50423,OW,402146,307,0,25,2,21,-17.500
50423,OR,402146,307,0,25,2,21,54.000
50423,OR,402146,307,0,25,2,21,18.083
50423,OR,402146,307,0,25,2,21,17.500
50423,OW,402145,119,0,25,2,25,-54.000
50423,OW,402145,119,0,25,2,25,-18.083
50423,OW,402145,119,0,25,2,25,-17.500
50423,OR,402145,119,0,25,2,25,54.000
50423,OR,402145,119,0,25,2,25,18.083
50423,OR,402145,119,0,25,2,25,17.500
50423,IA,38003,0,0,25,2,25,-2.083
50423,IA,38003,0,0,25,2,25,0.500
50423,IA,38003,0,0,25,2,25,1.583
50423,IN,968198,0,887,25,2,25,-0.500
50423,IN,967966,0,102,25,2,25,-54.000
50423,IN,967966,0,102,25,2,25,-2.333
50423,IA,38066,0,0,25,2,25,-17.500
50423,IA,38066,0,0,25,2,25,2.333
50423,IA,38066,0,0,25,2,25,15.167
50423,IN,967914,0,753,25,2,26,-2.417
50423,IA,38158,119,0,25,2,27,0.000
50423,IA,38221,0,0,25,2,27,-10.667
50423,IA,38221,0,0,25,2,27,3.750
50423,IA,38221,0,0,25,2,27,6.917
50423,IN,968383,0,102,25,2,28,-3.750
50425,IA,36837,200,0,25,2,3,0.000
50425,PO,518358,200,0,25,2,5,19.167
50425,PO,518358,200,0,25,2,5,38.000
50425,PO,518358,200,0,25,2,5,19.333
50425,IA,37081,200,0,25,2,6,0.000
50425,IN,967316,0,443,25,2,7,-0.750
50425,IA,37209,0,0,25,2,7,-20.583
50425,IA,37209,0,0,25,2,7,0.750
50425,IA,37209,0,0,25,2,7,19.833
50425,IA,37211,0,0,25,2,7,-19.833
50425,IA,37211,0,0,25,2,7,10.333
50425,IA,37211,0,0,25,2,7,9.500
50425,IN,967343,0,669,25,2,10,-10.333
50425,IN,967671,0,1140,25,2,17,-19.667
50425,IN,967671,0,1140,25,2,17,-6.500
50425,IA,37634,0,0,25,2,17,-9.500
50425,IA,37634,0,0,25,2,17,6.500
50425,IA,37634,0,0,25,2,17,3.000
50425,IN,967954,0,784,25,2,20,-2.000
50425,IN,967939,0,1418,25,2,20,-11.500
50425,IA,37799,0,0,25,2,20,-20.167
50425,IA,37799,0,0,25,2,20,11.500
50425,IA,37799,0,0,25,2,20,8.667
50425,IA,37819,0,0,25,2,20,-19.167
50425,IA,37819,0,0,25,2,20,2.000
50425,IA,37819,0,0,25,2,20,17.167
50425,IN,967227,0,227,25,2,28,-14.250
50427,IA,36849,0,0,25,2,3,-3.917
50427,IA,36849,0,0,25,2,3,0.834
50427,IA,36849,0,0,25,2,3,3.083
50427,IN,967032,0,746,25,2,4,-0.834
50427,IN,967032,0,746,25,2,4,-1.833
50427,IN,968058,0,212,25,2,24,-5.750
50427,IA,38021,0,0,25,2,25,-4.667
50427,IA,38021,0,0,25,2,25,3.334
50427,IA,38021,0,0,25,2,25,1.333
50427,IN,968230,0,235,25,2,26,-3.334
50427,IN,968521,0,602,25,2,28,-1.333
50430,IA,37934,0,0,25,2,24,-12.750
50430,IA,37934,0,0,25,2,24,11.500
50430,IA,37934,0,0,25,2,24,1.250
50430,IA,37935,0,0,25,2,24,-3.917
50430,IA,37935,0,0,25,2,24,1.667
50430,IA,37935,0,0,25,2,24,2.250
50430,IN,965731,0,157,25,2,25,-1.667
50430,IN,965730,0,157,25,2,25,-11.500
50433,IA,37286,0,0,25,2,10,-11.833
50433,IA,37286,0,0,25,2,10,1.166
50433,IA,37286,0,0,25,2,10,10.667
50433,IN,967630,0,102,25,2,14,-12.417
50433,IA,37640,0,0,25,2,17,-10.667
50433,IA,37640,0,0,25,2,17,2.750
50433,IA,37640,0,0,25,2,17,7.917
50433,IN,967380,0,102,25,2,17,-1.166
50433,IN,967376,0,102,25,2,17,-0.667
50433,IN,967376,0,102,25,2,17,-0.667
50433,IN,967376,0,102,25,2,17,-5.583
50433,IN,967376,0,102,25,2,17,-2.167
50433,IN,967376,0,102,25,2,17,-8.667
50433,IN,967376,0,102,25,2,17,-10.333
50433,IN,966932,0,157,25,2,18,-2.750
50436,IA,37622,0,0,25,2,17,-13.667
50436,IA,37622,0,0,25,2,17,10.250
50436,IA,37622,0,0,25,2,17,3.417
50436,IA,38122,0,0,25,2,26,-10.250
50436,IA,38122,0,0,25,2,26,1.250
50436,IN,967797,0,1268,25,2,26,-65.333
50436,IN,967797,0,1268,25,2,26,-1.250
50441,IN,966416,0,131,25,2,3,-7.166
50441,IA,37497,0,0,25,2,13,-9.667
50441,IA,37497,0,0,25,2,13,1.084
50441,IA,37497,0,0,25,2,13,8.583
50441,IA,38074,0,0,25,2,25,-8.000
50441,IA,38074,0,0,25,2,25,4.917
50441,IA,38074,0,0,25,2,25,3.083
50441,IN,968246,0,116,25,2,26,-4.917
50444,IA,37110,0,0,25,2,6,-7.417
50444,IA,37110,0,0,25,2,6,3.334
50444,IA,37110,0,0,25,2,6,4.083
50444,IN,967253,0,286,25,2,6,-3.334
50444,IA,37430,0,0,25,2,12,-33.417
50444,IA,37430,0,0,25,2,12,24.250
50444,IA,37430,0,0,25,2,12,9.167
50444,IA,37431,0,0,25,2,12,-70.334
50444,IA,37431,0,0,25,2,12,48.500
50444,IA,37431,0,0,25,2,12,21.834
50444,IA,37432,0,0,25,2,12,-34.500
50444,IA,37432,0,0,25,2,12,24.250
50444,IA,37432,0,0,25,2,12,10.250
50444,IA,37433,0,0,25,2,12,-34.917
50444,IA,37433,0,0,25,2,12,24.250
50444,IA,37433,0,0,25,2,12,10.667
50444,IA,37434,0,0,25,2,12,-33.917
50444,IA,37434,0,0,25,2,12,24.250
50444,IA,37434,0,0,25,2,12,9.667
50444,IA,37435,0,0,25,2,12,-35.000
50444,IA,37435,0,0,25,2,12,24.250
50444,IA,37435,0,0,25,2,12,10.750
50444,IA,37437,0,0,25,2,12,-35.333
50444,IA,37437,0,0,25,2,12,24.333
50444,IA,37437,0,0,25,2,12,11.000
50444,IA,37438,0,0,25,2,12,-69.500
50444,IA,37438,0,0,25,2,12,48.500
50444,IA,37438,0,0,25,2,12,21.000
50444,IA,37439,0,0,25,2,12,-35.083
50444,IA,37439,0,0,25,2,12,24.250
50444,IA,37439,0,0,25,2,12,10.833
50444,IA,37440,0,0,25,2,12,-33.333
50444,IA,37440,0,0,25,2,12,24.166
50444,IA,37440,0,0,25,2,12,9.167
50444,IA,37441,0,0,25,2,12,-33.000
50444,IA,37441,0,0,25,2,12,24.250
50444,IA,37441,0,0,25,2,12,8.750
50444,IA,37442,0,0,25,2,12,-34.750
50444,IA,37442,0,0,25,2,12,24.333
50444,IA,37442,0,0,25,2,12,10.417
50444,IN,968295,0,1298,25,2,26,-4.083
50446,IN,967612,0,887,25,2,13,-11.750
50446,IA,37459,0,0,25,2,13,-20.333
50446,IA,37459,0,0,25,2,13,11.750
50446,IA,37459,0,0,25,2,13,8.583
50446,IN,967783,0,307,25,2,24,-8.583
50446,IN,967783,0,307,25,2,24,-11.000
50447,IA,37287,0,0,25,2,10,-19.417
50447,IA,37287,0,0,25,2,10,17.167
50447,IA,37287,0,0,25,2,10,2.250
50447,IA,37284,0,0,25,2,10,-8.167
50447,IA,37284,0,0,25,2,10,4.167
50447,IA,37284,0,0,25,2,10,4.000
50447,PO,518663,571,0,25,2,10,19.417
50447,PO,518663,571,0,25,2,10,20.000
50447,IA,37337,571,0,25,2,11,0.000
50447,IN,967395,0,270,25,2,12,-4.167
50447,IN,967396,0,270,25,2,14,-4.000
50447,IN,967378,0,102,25,2,17,-20.000
50447,IN,967378,0,102,25,2,17,-17.167
50451,IN,967903,0,287,25,2,19,-21.000
50451,IN,967903,0,287,25,2,19,-21.084
50451,IA,37766,0,0,25,2,19,-37.250
50451,IA,37766,0,0,25,2,19,21.000
50451,IA,37766,0,0,25,2,19,16.250
50451,IA,37768,0,0,25,2,19,-37.417
50451,IA,37768,0,0,25,2,19,21.084
50451,IA,37768,0,0,25,2,19,16.333
50454,IA,37673,0,0,25,2,18,-8.583
50454,IA,37673,0,0,25,2,18,4.666
50454,IA,37673,0,0,25,2,18,3.917
50454,IN,967880,0,106,25,2,18,-25.917
50454,IN,967880,0,106,25,2,18,-25.417
50454,IN,967832,0,1335,25,2,18,-4.666
50455,IA,37020,0,0,25,2,5,-37.666
50455,IA,37020,0,0,25,2,5,1.916
50455,IA,37020,0,0,25,2,5,35.750
50455,IN,967182,0,333,25,2,5,-11.583
50455,IN,967182,0,333,25,2,5,-1.916
50455,IA,37883,0,0,25,2,21,-35.500
50455,IA,37883,0,0,25,2,21,18.167
50455,IA,37883,0,0,25,2,21,17.333
50455,IN,967524,0,499,25,2,28,-18.167
50457,IA,36977,0,0,25,2,4,-8.667
50457,IA,36977,0,0,25,2,4,2.584
50457,IA,36977,0,0,25,2,4,6.083
50457,IN,967117,0,1064,25,2,4,-2.584
50457,IA,37136,0,0,25,2,6,-31.417
50457,IA,37136,0,0,25,2,6,24.334
50457,IA,37136,0,0,25,2,6,7.083
50457,IN,967276,0,333,25,2,6,-10.917
50457,IN,967276,0,333,25,2,6,-24.334
50458,IN,968326,0,195,25,2,26,-5.083
50458,IA,38206,0,0,25,2,27,-26.000
50458,IA,38206,0,0,25,2,27,19.083
50458,IA,38206,0,0,25,2,27,6.917
50458,IN,968483,0,277,25,2,28,-7.167
50461,IN,967861,0,227,25,2,28,-4.333
50462,IN,962031,0,907,25,2,3,-0.334
50462,IN,967044,0,817,25,2,4,-2.917
50462,IA,36953,0,0,25,2,4,-11.750
50462,IA,36953,0,0,25,2,4,0.333
50462,IA,36953,0,0,25,2,4,11.417
50462,IA,36954,0,0,25,2,4,-11.417
50462,IA,36954,0,0,25,2,4,6.667
50462,IA,36954,0,0,25,2,4,4.750
50462,IA,37149,0,0,25,2,6,-24.250
50462,IA,37149,0,0,25,2,6,20.083
50462,IA,37149,0,0,25,2,6,4.167
50462,IN,967329,0,602,25,2,6,-20.083
50462,IN,967079,0,227,25,2,7,-0.333
50462,IN,967079,0,227,25,2,7,-6.667
50462,IA,37297,0,0,25,2,10,-4.167
50462,IA,37297,0,0,25,2,10,0.417
50462,IA,37297,0,0,25,2,10,3.750
50462,IA,37354,0,0,25,2,11,-4.750
50462,IA,37354,0,0,25,2,11,0.667
50462,IA,37354,0,0,25,2,11,4.083
50462,IN,967499,0,636,25,2,11,-0.667
50462,IN,964011,0,907,25,2,12,0.000
50462,IN,965551,0,907,25,2,13,-0.417
50462,IN,967697,0,907,25,2,14,-3.750
50462,IN,967816,0,591,25,2,17,-24.250
50462,IN,967814,0,591,25,2,17,-4.083
50462,IA,37688,0,0,25,2,18,-24.250
50462,IA,37688,0,0,25,2,18,18.917
50462,IA,37688,0,0,25,2,18,5.333
50462,IN,967559,0,778,25,2,18,-18.917
50462,IA,37829,0,0,25,2,20,-24.250
50462,IA,37829,0,0,25,2,20,8.833
50462,IA,37829,0,0,25,2,20,15.417
50462,IN,967927,0,381,25,2,21,-8.833
50462,IA,38191,0,0,25,2,27,-15.417
50462,IA,38191,0,0,25,2,27,3.834
50462,IA,38191,0,0,25,2,27,11.583
50462,IN,968411,0,157,25,2,28,-24.250
50462,IN,968411,0,157,25,2,28,-11.583
50479,IN,967284,0,547,25,2,6,-2.333
50480,IA,37821,0,0,25,2,20,-32.333
50480,IA,37821,0,0,25,2,20,1.500
50480,IA,37821,0,0,25,2,20,30.833
50480,IN,967586,0,157,25,2,21,-1.500
50482,IA,37411,0,0,25,2,12,-10.917
50482,IA,37411,0,0,25,2,12,5.334
50482,IA,37411,0,0,25,2,12,5.583
50482,IN,967565,0,746,25,2,14,-5.334
50482,IA,38224,0,0,25,2,27,-4.250
50482,IA,38224,0,0,25,2,27,0.417
50482,IA,38224,0,0,25,2,27,3.833
50496,IN,967239,0,382,25,2,6,-0.833
50496,IA,37126,0,0,25,2,6,-3.750
50496,IA,37126,0,0,25,2,6,0.833
50496,IA,37126,0,0,25,2,6,2.917
50496,IN,967342,0,887,25,2,7,-2.917
50496,IN,967642,0,102,25,2,13,-0.334
50496,IA,37517,0,0,25,2,13,-2.917
50496,IA,37517,0,0,25,2,13,0.334
50496,IA,37517,0,0,25,2,13,2.583
50496,IN,967995,0,189,25,2,19,0.000
50501,IA,37535,0,0,25,2,13,-7.083
50501,IA,37535,0,0,25,2,13,1.666
50501,IA,37535,0,0,25,2,13,0.500
50501,IA,37535,0,0,25,2,13,4.917
50509,IA,37232,0,0,25,2,7,-22.667
50509,IA,37232,0,0,25,2,7,5.334
50509,IA,37232,0,0,25,2,7,17.333
50509,IN,967379,0,1012,25,2,7,-5.334
