BDPONO_PurchaseOrderNumber,BDVNDR_VendorCode,VNAME_VendorName,BDRECD_RecordFlag,BDITEM_ItemNumber,BDCRTD_CreationDate,BDRPDATE_RequiredDate,BDOQOO_QuantityOrdered,BDIUOM_UnitOfMeasure,BDCQOO_ConfirmedQuantity,BDOOQ_OtherOrderedQuantity,BDTIQR_TimeInQueue,BDPOCDATE_PurchaseOrderDate,BDRCCDATE_ReceiptConfirmationDate
516963,183,"DUFERCO STEEL INC.                 ",C,50891,"4.750 BAR HF 1018 AR               ",20231212,504.000,"FT ",0.000,30800.000,497.083,20231211,20231213
516861,571,"TREK METALS INC                    ",C,50891,"4.750 BAR HF 1018 AR               ",20231107,341.417,"FT ",0.000,21000.000,345.000,20231106,20231109
516832,571,"TREK METALS INC                    ",C,50891,"4.750 BAR HF 1018 AR               ",20231027,115.000,"FT ",0.000,7000.000,115.000,20231025,20231030
516762,571,"TREK METALS INC                    ",C,50891,"4.750 BAR HF 1018 AR               ",20231011,140.583,"FT ",0.000,8700.000,142.917,20231010,20231011
516736,183,"DUFERCO STEEL INC.                 ",C,50891,"4.750 BAR HF 1018 AR               ",20231004,401.667,"FT ",0.000,24360.000,393.083,20231003,20231010
516537,183,"DUFERCO STEEL INC.                 ",C,50891,"4.750 BAR HF 1018 AR               ",20230726,42.000,"FT ",0.000,2641.000,42.584,20230725,20230727
513504,177,"TENARIS GLOBAL SERVICES            ",C,50894,"3.750 2.500 .625 HF 4140 L80 QT    ",20221021,968.000,"FT ",0.000,20000.000,970.249,20220107,20221019
517616,130,"METALLUS                           ",C,50898,8.750 6.250 1.250 HF 4140 125KSI QT,20240828,359.500,"FT ",0.000,35551.754,319.167,20240523,20240828
514859,177,"TENARIS GLOBAL SERVICES            ",C,50898,"8.750 6.250 1.250 HF 4140 125KSI   ",20230215,803.333,"FT ",0.000,80000.000,800.166,20220603,20230327
513520,130,"METALLUS                           ",C,50898,8.750 6.250 1.250 HF 4140 125KSI QT,20230206,340.000,"FT ",0.000,33429.000,332.332,20220107,20230210
513402,177,"TENARIS GLOBAL SERVICES            ",C,50898,8.750 6.250 1.250 HF 4140 125KSI QT,20220731,403.333,"FT ",0.000,40000.000,407.084,20211222,20220818
512949,177,"TENARIS GLOBAL SERVICES            ",C,50898,8.750 6.250 1.250 HF 4140 125KSI QT,20220731,384.000,"FT ",0.000,40000.000,370.334,20211102,20220823
513702,177,"TENARIS GLOBAL SERVICES            ",C,50899,"15.000 12.000 1.500 HF 4130M7 110Y ",20230208,180.750,"FT ",0.000,40000.000,218.999,20220207,20230209
518563,183,"DUFERCO STEEL INC.                 ",C,50903,"6.500 BAR HF 1018                  ",20250127,48.000,"FT ",0.000,5467.000,47.333,20250121,20250128
518179,183,"DUFERCO STEEL INC.                 ",C,50903,"6.500 BAR HF 1018                  ",20241010,42.000,"FT ",0.000,4925.000,42.583,20241010,20241014
518178,183,"DUFERCO STEEL INC.                 ",C,50903,"6.500 BAR HF 1018                  ",20241012,23.000,"FT ",0.000,2668.000,23.000,20241010,20241014
517954,183,"DUFERCO STEEL INC.                 ",C,50903,"6.500 BAR HF 1018                  ",20240827,40.167,"FT ",0.000,4930.000,42.500,20240826,20240830
517817,183,"DUFERCO STEEL INC.                 ",C,50903,"6.500 BAR HF 1018                  ",20240722,96.000,"FT ",0.000,10939.000,94.667,20240718,20240722
517739,571,"TREK METALS INC                    ",C,50903,"6.500 BAR HF 1018                  ",20240621,60.250,"FT ",0.000,7100.000,62.250,20240621,20240624
517366,183,"DUFERCO STEEL INC.                 ",C,50903,"6.500 BAR HF 1018                  ",20240321,168.000,"FT ",0.000,20000.000,170.833,20240320,20240322
516985,571,"TREK METALS INC                    ",C,50903,"6.500 BAR HF 1018                  ",20231214,60.250,"FT ",0.000,7000.000,61.667,20231213,20231214
516863,183,"DUFERCO STEEL INC.                 ",C,50903,"6.500 BAR HF 1018                  ",20231107,200.833,"FT ",0.000,21800.000,189.333,20231106,20231109
516737,183,"DUFERCO STEEL INC.                 ",C,50903,"6.500 BAR HF 1018                  ",20231004,144.000,"FT ",0.000,16400.000,142.084,20231003,20231012
516583,183,"DUFERCO STEEL INC.                 ",C,50903,"6.500 BAR HF 1018                  ",20230810,66.000,"FT ",0.000,8034.000,69.750,20230809,20230811
516528,183,"DUFERCO STEEL INC.                 ",C,50903,"6.500 BAR HF 1018                  ",20230724,44.000,"FT ",0.000,5200.000,47.250,20230721,20230724
516504,183,"DUFERCO STEEL INC.                 ",C,50903,"6.500 BAR HF 1018                  ",20230717,20.167,"FT ",0.000,2583.000,23.167,20230714,20230721
516174,571,"TREK METALS INC                    ",C,50903,"6.500 BAR HF 1018                  ",20230405,60.250,"FT ",0.000,7000.000,61.000,20230405,20230410
517178,571,"TREK METALS INC                    ",C,50906,"10.500 BAR HF 1018 AR              ",20240213,22.000,"FT ",0.000,6500.000,21.417,20240212,20240214
517557,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,50912,18.000 14.000 2.000 HF 4130M7 125KS,20250106,121.000,"FT ",0.000,40000.000,124.416,20240502,20250106
515476,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,50912,18.000 14.000 2.000 HF 4130M7 125KS,20230531,120.000,"FT ",0.000,40000.000,107.083,20220929,20230606
515203,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,50912,18.000 14.000 2.000 HF 4130M7 125KS,20230331,300.000,"FT ",0.000,100000.000,259.416,20220729,20230510
512484,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,50912,18.000 14.000 2.000 HF 4130M7 125KS,20220321,168.000,"FT ",0.000,60000.000,117.416,20210824,20220425
516097,177,"TENARIS GLOBAL SERVICES            ",C,50913,15.000 12.000 1.500 HF 4130M7 125KS,20231015,200.833,"FT ",0.000,44125.000,219.083,20230316,20231201
513514,177,"TENARIS GLOBAL SERVICES            ",C,50913,15.000 12.000 1.500 HF 4130M7 125/1,20221031,181.500,"FT ",0.000,40000.000,217.918,20220107,20221209
512869,177,"TENARIS GLOBAL SERVICES            ",C,50913,15.000 12.000 1.500 HF 4130M7 125/1,20220830,201.667,"FT ",0.000,44092.500,218.751,20211022,20220831
516455,183,"DUFERCO STEEL INC.                 ",C,50919,"8.500 BAR HF 8620 AR               ",20230629,48.000,"FT ",0.000,9396.000,47.333,20230628,20230703
515182,571,"TREK METALS INC                    ",C,50925,"4.500 BAR HF 4130 80KSI NQT        ",20221230,180.000,"FT ",0.000,10000.000,230.833,20220727,20221219
515177,571,"TREK METALS INC                    ",C,50925,"4.500 BAR HF 4130 80KSI NQT        ",20220729,180.000,"FT ",0.000,10000.000,185.667,20220727,20220803
513354,530,"STEEL DYNAMICS                     ",C,50925,"4.500 BAR HF 4130 80KSI NQT        ",20221107,361.500,"FT ",0.000,20000.000,360.000,20211216,20221007
517682,247,"MAGELLAN CORPORATION               ",C,50934,"5.750 BAR HF 4130 80KSI QT         ",20240612,80.333,"FT ",0.000,7180.000,79.250,20240611,20240613
514657,571,"TREK METALS INC                    ",C,50934,"5.750 BAR HF 4130 80KSI QT         ",20221031,220.917,"FT ",0.000,20000.000,233.250,20220510,20221028
514651,247,"MAGELLAN CORPORATION               ",C,50934,"5.750 BAR HF 4130 80KSI QT         ",20221230,281.167,"FT ",0.000,25000.000,0.000,20220510,0
514335,571,"TREK METALS INC                    ",C,50934,"5.750 BAR HF 4130 80KSI QT         ",20221031,120.500,"FT ",0.000,10000.000,153.917,20220411,20221024
514332,571,"TREK METALS INC                    ",C,50934,"5.750 BAR HF 4130 80KSI QT         ",20221031,510.750,"FT ",0.000,44000.000,470.583,20220408,20221021
513999,571,"TREK METALS INC                    ",C,50934,"5.750 BAR HF 4130 80KSI QT         ",20221031,281.167,"FT ",0.000,25000.000,311.001,20220309,20221024
518784,545,"PISEC GROUP AMERICA LLC            ",C,50939,"2.500 BAR HF 4130 80KSI QT         ",20250314,783.250,"FT ",0.000,13000.000,757.251,20250311,20250314
518522,247,"MAGELLAN CORPORATION               ",C,50939,"2.500 BAR HF 4130 80KSI QT         ",20250113,575.000,"FT ",0.000,9600.000,571.583,20250110,20250115
518312,247,"MAGELLAN CORPORATION               ",C,50939,"2.500 BAR HF 4130 80KSI QT         ",20241202,582.417,"FT ",0.000,9600.000,555.083,20241112,20241203
517433,247,"MAGELLAN CORPORATION               ",C,50939,"2.500 BAR HF 4130 80KSI QT         ",20240920,482.000,"FT ",0.000,8000.000,549.000,20240403,20240923
516731,247,"MAGELLAN CORPORATION               ",C,50939,"2.500 BAR HF 4130 80KSI QT         ",20231002,564.667,"FT ",0.000,9360.000,557.333,20230929,20231006
514830,530,"STEEL DYNAMICS                     ",C,50939,"2.500 BAR HF 4130 80KSI QT         ",20221031,1205.000,"FT ",0.000,20000.000,0.000,20220526,0
513338,530,"STEEL DYNAMICS                     ",C,50939,"2.500 BAR HF 4130 80KSI QT         ",20220906,2389.917,"FT ",0.000,40000.000,2510.833,20211216,20220907
512556,177,"TENARIS GLOBAL SERVICES            ",C,50941,"4.000 2.500 .750 HF 4140 LN80 QT   ",20220725,847.000,"FT ",0.000,22046.000,997.500,20210903,20220711
514507,694,"FRISA METALS LLC                   ",C,50949,"14.000 BAR HF 4140 125 KSI QT      ",20230320,292.334,"FT ",0.000,160000.000,232.084,20220422,20000000
515400,247,"MAGELLAN CORPORATION               ",C,50956,"14.500 BAR HF 4130 80 KSI NQT      ",20230313,80.333,"FT ",0.000,40000.000,62.001,20220913,20230227
513560,247,"MAGELLAN CORPORATION               ",C,50956,"14.500 BAR HF 4130 80 KSI NQT      ",20221031,140.583,"FT ",0.000,80000.000,0.000,20220114,0
514831,530,"STEEL DYNAMICS                     ",C,50957,"3.000 BAR HF 4130 80KSI QT         ",20221031,3333.833,"FT ",0.000,80000.000,0.000,20220526,0
514824,571,"TREK METALS INC                    ",C,50957,"3.000 BAR HF 4130 80KSI QT         ",20221219,823.417,"FT ",0.000,20000.000,832.916,20220526,20230126
514803,247,"MAGELLAN CORPORATION               ",C,50957,"3.000 BAR HF 4130 80KSI QT         ",20220930,823.417,"FT ",0.000,20000.000,773.417,20220526,20220926
514103,571,"TREK METALS INC                    ",C,50957,"3.000 BAR HF 4130 80KSI QT         ",20221219,1245.167,"FT ",0.000,30000.000,1259.750,20220321,20230130
514102,571,"TREK METALS INC                    ",C,50957,"3.000 BAR HF 4130 80KSI QT         ",20221219,1666.917,"FT ",0.000,40000.000,1677.082,20220321,20230206
513822,130,"METALLUS                           ",C,50957,"3.000 BAR HF 4130 80KSI QT         ",20221017,1666.917,"FT ",0.000,40000.000,1786.834,20220220,20221031
513341,530,"STEEL DYNAMICS                     ",C,50957,"3.000 BAR HF 4130 80KSI QT         ",20220815,3333.833,"FT ",0.000,80000.000,2815.167,20211216,20220829
513321,571,"TREK METALS INC                    ",C,50957,"3.000 BAR HF 4130 80KSI QT         ",20221024,622.583,"FT ",0.000,15000.000,638.917,20211214,20221108
513386,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,50958,19.392 16.142 1.625 HF4130M 110-125,20220715,200.000,"FT ",0.000,60000.000,162.666,20211222,20220908
518366,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",A,50963,"18.50 14.50 2.00 H 4130M 110/125++ ",20250509,115.000,"FT ",115.000,40000.000,0.000,20241121,0
518094,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",A,50963,"18.50 14.50 2.00 H 4130M 110KSI++  ",20250515,127.417,"FT ",60.500,40000.000,66.917,20240926,20250310
515927,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,50963,"18.50 14.50 2.00 H 4130M 110KSI    ",20230929,120.500,"FT ",0.000,40000.000,137.916,20230202,20231024
518362,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",A,50967,"14.000 8.000 3.000 HF 4140 AR++    ",20250509,120.500,"FT ",120.500,40000.000,0.000,20241121,0
514699,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,50967,"14.000 8.000 3.000 HF 4140 AR++    ",20221215,340.000,"FT ",0.000,120000.000,350.418,20220513,20230124
513487,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,50967,"14.000 8.000 3.000 HF 4140 AR++    ",20220715,220.000,"FT ",0.000,80000.000,224.917,20220106,20221014
515980,130,"METALLUS                           ",C,50971,12.000 8.250 1.875 HF 4130M 125 KSI,20231208,201.667,"FT ",0.000,40000.000,186.749,20230216,20231114
515391,130,"METALLUS                           ",C,50971,"12.000 8.250 1.875 HF 4130M 125KSI ",20230623,201.667,"FT ",0.000,40000.000,171.335,20220912,20230622
512429,130,"METALLUS                           ",C,50971,12.000 8.250 1.875 HF 4130M 125 KSI,20220831,288.000,"FT ",0.000,60000.000,308.001,20210818,20220823
517896,792,"SOUTHWEST ALLOYS LLC               ",C,50981,"5.250 BAR HF 4140 110KSI QT++      ",20240815,264.000,"FT ",0.000,20000.000,267.083,20240813,20240816
517874,792,"SOUTHWEST ALLOYS LLC               ",C,50981,"5.250 BAR HF 4140 110KSI QT++      ",20240809,290.000,"FT ",0.000,21438.000,286.084,20240807,20240812
516065,247,"MAGELLAN CORPORATION               ",C,50994,"15.500 BAR HF 4130 80 KSI NQT      ",20230313,40.167,"FT ",0.000,27622.000,42.250,20230309,20230324
518643,183,"DUFERCO STEEL INC.                 ",C,50995,"14.000 BAR HF  4140 110 KSI NQT    ",20250210,80.333,"FT ",0.000,37931.000,68.750,20250205,20250210
515706,694,"FRISA METALS LLC                   ",C,50995,"14.000 BAR HF  4140 110 KSI NQT    ",20221230,80.333,"FT ",0.000,47000.000,90.999,20221205,20230405
514934,247,"MAGELLAN CORPORATION               ",C,51006,"7.000 BAR HF 4130 80 KSI NQT       ",20230228,301.250,"FT ",0.000,40000.000,0.000,20220608,0
514604,247,"MAGELLAN CORPORATION               ",C,51006,"7.000 BAR HF 4130 80 KSI NQT       ",20220831,421.750,"FT ",0.000,55000.000,417.582,20220505,20220808
514280,571,"TREK METALS INC                    ",C,51006,"7.000 BAR HF 4130 80 KSI NQT       ",20220831,502.083,"FT ",0.000,65000.000,0.000,20220406,0
513266,247,"MAGELLAN CORPORATION               ",C,51006,"7.000 BAR HF 4130 80 KSI NQT       ",20220531,160.667,"FT ",0.000,20000.000,172.000,20211207,20220807
517925,129,"FINKL STEEL - SOREL                ",C,51007,"18.000 BAR HF 4330V RT             ",20241122,46.500,"FT ",0.000,40000.000,43.667,20240820,20241114
517477,129,"FINKL STEEL - SOREL                ",C,51007,"18.000 BAR HF 4330V RT             ",20240724,46.500,"FT ",0.000,40000.000,41.917,20240416,20240722
514906,129,"FINKL STEEL - SOREL                ",C,51007,"18.000 BAR HF 4330V RT             ",20221010,147.000,"FT ",0.000,129825.000,134.999,20220606,20221110
514400,129,"FINKL STEEL - SOREL                ",C,51007,"18.000 BAR HF 4330V RT             ",20220708,130.667,"FT ",0.000,120000.000,118.585,20220414,20220802
513547,694,"FRISA METALS LLC                   ",C,51007,"18.000 BAR HF 4330V RT             ",20220516,144.000,"FT ",0.000,120000.000,136.666,20220112,20220617
514021,130,"METALLUS                           ",C,51013,7.125 4.375 1.375 HF 4140 125KSI QT,20221031,480.000,"FT ",0.000,40000.000,0.000,20220311,0
513508,177,"TENARIS GLOBAL SERVICES            ",C,51013,"7.125 4.375 1.375 HF 4140 125 KSI  ",20221031,947.833,"FT ",0.000,80000.000,994.831,20220107,20221114
512444,177,"TENARIS GLOBAL SERVICES            ",C,51013,"7.125 4.375 1.375 HF 4140 125 KSI  ",20220909,484.000,"FT ",0.000,40000.000,364.168,20210819,20221013
515640,756,"SOLMET TECHNOLOGIES INC            ",C,51024,"7.250 BAR HF 4145 NQT              ",20221118,78.000,"FT ",0.000,11000.000,80.000,20221114,20221118
516519,130,"METALLUS                           ",C,51031,"9.500 BAR HF 8630 AR               ",20231026,175.000,"FT ",0.000,40000.000,204.082,20230718,20231026
516001,130,"METALLUS                           ",C,51031,"9.500 BAR HF 8630 AR               ",20230814,75.000,"FT ",0.000,20000.000,101.583,20230221,20230814
514337,130,"METALLUS                           ",C,51031,"9.500 BAR HF 8630 AR               ",20230213,75.000,"FT ",0.000,20000.000,101.834,20220411,20230215
517142,167,"ESP SPECIALTY STEEL PRODUCTS       ",C,51038,"8.500 BAR HF 420M 85 KSI QT        ",20240205,72.000,"FT ",0.000,13700.000,71.416,20240202,20240206
516835,395,"ELLWOOD INVESTMENT COMPANY         ",C,51042,"16.000 BAR HF 4130M7 NORM          ",20240131,60.000,"FT ",0.000,40000.000,71.166,20231025,20240126
515589,130,"METALLUS                           ",C,51042,"16.000 BAR HF 4130M7 NORM          ",20231106,51.000,"FT ",0.000,40000.000,0.000,20230109,0
515249,395,"ELLWOOD INVESTMENT COMPANY         ",C,51042,"16.000 BAR HF 4130M7 NORM          ",20230331,60.000,"FT ",0.000,40000.000,58.083,20220810,20230404
518361,571,"TREK METALS INC                    ",C,51046,"7.250 BAR HF 4130 75 KSI NQT       ",20241122,144.000,"FT ",0.000,20000.000,146.001,20241121,20241122
513743,571,"TREK METALS INC                    ",C,51046,"7.250 BAR HF 4130 75 KSI NQT       ",20221024,401.667,"FT ",0.000,55000.000,405.999,20220209,20221118
512943,571,"TREK METALS INC                    ",C,51046,"7.250 BAR HF 4130 75 KSI NQT       ",20220630,140.583,"FT ",0.000,20000.000,149.083,20211102,20220616
514877,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,51047,6.500 4.380 1.060 HF 4140 110KSI QT,20230331,642.667,"FT ",0.000,40000.000,659.334,20220603,20230424
514548,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,51047,6.500 4.380 1.060 HF 4140 125KSI QT,20230106,1300.000,"FT ",0.000,80000.000,1326.917,20220429,20230308
515087,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,51048,"10.625 8.380 1.123 HF API K55 QT++ ",20230228,1200.000,"FT ",0.000,137060.000,1312.665,20220706,20230109
513150,418,XINGCHENG SPECIAL STEEL AMERICA INC,C,51053,"5.500 BAR HF 4145 Q&T 120KSI       ",20211118,217.000,"FT ",0.000,18045.000,0.000,20211118,0
515708,130,"METALLUS                           ",C,51063,"10.000 BAR HF 4330V AR             ",20231009,293.083,"FT ",0.000,80000.000,295.166,20230228,20231010
515246,763,"SeAH GLOBAL INC                    ",C,51063,"10.000 BAR HF 4330V AR             ",20230320,80.333,"FT ",0.000,20000.000,62.083,20220810,20230313
513166,763,"SeAH GLOBAL INC                    ",C,51063,"10.000 BAR HF 4330V AR             ",20220725,248.000,"FT ",0.000,66150.000,217.500,20211119,20220725
518504,545,"PISEC GROUP AMERICA LLC            ",C,51066,"6.250 BAR HF 4140 125 KSI QT       ",20250109,200.833,"FT ",0.000,20000.000,187.082,20250108,20250115
514101,571,"TREK METALS INC                    ",C,51066,"6.250 BAR HF 4140 125 KSI QT       ",20220808,381.583,"FT ",0.000,40000.000,373.082,20220321,20220922
513449,530,"STEEL DYNAMICS                     ",C,51066,"6.250 BAR HF 4140 125 KSI QT       ",20220729,381.583,"FT ",0.000,40000.000,397.084,20211229,20220803
514396,694,"FRISA METALS LLC                   ",C,51078,"13.500 BAR HF  4130 75 KSI QT      ",20220831,420.000,"FT ",0.000,200000.000,433.251,20220414,20221006
516295,792,"SOUTHWEST ALLOYS LLC               ",C,51084,"26.500 BAR HF 4130 80 KSI NQT      ",20230515,45.000,"FT ",0.000,86300.000,45.083,20230511,20230515
518676,130,"METALLUS                           ",A,51097,"4.750 BAR HF 4330V 150 KSI NQT     ",20250414,341.417,"FT ",341.417,20000.000,0.000,20250213,0
515247,763,"SeAH GLOBAL INC                    ",C,51097,"4.750 BAR HF 4330V 150 KSI NQT     ",20230515,1325.500,"FT ",0.000,80000.000,1249.166,20220810,20230515
514638,530,"STEEL DYNAMICS                     ",C,51097,"4.750 BAR HF 4330V 150 KSI NQT     ",20230417,1325.500,"FT ",0.000,80000.000,1075.750,20220506,20230414
514492,763,"SeAH GLOBAL INC                    ",C,51097,"4.750 BAR HF 4330V 150 KSI NQT     ",20230424,1333.000,"FT ",0.000,80000.000,1259.416,20220422,20230420
515487,530,"STEEL DYNAMICS                     ",C,51099,"3.750 BAR HF  4330V 150KSI NQT     ",20240131,1064.417,"FT ",0.000,40000.000,0.000,20221004,0
515287,763,"SeAH GLOBAL INC                    ",C,51099,"3.750 BAR HF  4330V 150 KSI NQT    ",20230821,2125.000,"FT ",0.000,80000.000,1947.250,20220817,20230824
