GLPYY,GLTRNT,GLTRN#,GLBTCH,GLREF,GLAMTQ
25,"  ",0,13,"         555555",-77406.85
25,"  ",0,13,"         555555",-45427.47
25,"  ",0,13,"         555555",-1314.28
25,"  ",0,13,"         555555",-664.17
25,"  ",0,13,"         555555",664.17
25,"  ",0,13,"         555555",1314.28
25,"  ",0,13,"         555555",45427.47
25,"  ",0,13,"         555555",77406.85
25,"  ",0,13,"         555555",166329.94
25,"  ",0,13,"         555555",175240.55
25,"  ",0,13,"         555555",453269.97
25,"  ",0,13,"         555555",590774.67
25,"  ",0,13,"         555555",888552.70
25,"  ",0,14,"         555555",-13516.81
25,"  ",0,14,"         555555",-9715.35
25,"  ",0,14,"         555555",-2744.76
25,"  ",0,14,"         555555",2744.76
25,"  ",0,14,"         555555",9715.35
25,"  ",0,14,"         555555",13516.81
25,"  ",0,15,"         555555",-327183.98
25,"  ",0,15,"         555555",-183845.25
25,"  ",0,15,"         555555",-20062.77
25,"  ",0,15,"         555555",-124.99
25,"  ",0,15,"         555555",124.99
25,"  ",0,15,"         555555",20062.77
25,"  ",0,15,"         555555",183845.25
25,"  ",0,15,"         555555",327183.98
25,"  ",0,16,"         555555",-1832384.64
25,"  ",0,16,"         555555",-315849.20
25,"  ",0,16,"         555555",-181435.72
25,"  ",0,16,"         555555",181435.72
25,"  ",0,16,"         555555",315849.20
25,"  ",0,16,"         555555",1832384.64
25,"  ",0,17,"         555555",-1331808.65
25,"  ",0,17,"         555555",-1158046.28
25,"  ",0,17,"         555555",-113.57
25,"  ",0,17,"         555555",113.57
25,"  ",0,17,"         555555",1158046.28
25,"  ",0,17,"         555555",1331808.65
25,"  ",0,19,"         444444",-45.00
25,"  ",0,19,"         444444",45.00
25,"  ",0,24,"         555555",-1230.51
25,"  ",0,24,"         555555",1230.51
25,"  ",0,11005,"       99100717",-57.45
25,"  ",0,11005,"       99100717",-15.47
25,"  ",0,11005,"       99100717",-1.69
25,"  ",0,11005,"       99100717",17.16
25,"  ",0,11005,"       99100717",57.45
25,"  ",0,11292,"       99002669",-100171.00
25,"  ",0,11292,"       99002669",100171.00
25,"  ",0,11292,"       99002908",-53651.00
25,"  ",0,11292,"       99002908",53651.00
25,"  ",0,11393,"       99002908",-174461.00
25,"  ",0,11393,"       99002908",174461.00
25,"  ",0,11474,"       99002908",-160897.00
25,"  ",0,11474,"       99002908",160897.00
25,"  ",0,11564,"       99002908",-158246.00
25,"  ",0,11564,"       99002908",158246.00
25,"  ",0,11574,"       99999999",-89.15
25,"  ",0,11574,"       99999999",-24.97
25,"  ",0,11574,"       99999999",-2.33
25,"  ",0,11574,"       99999999",27.30
25,"  ",0,11574,"       99999999",89.15
25,"  ",0,11604,"       99999999",-89.15
25,"  ",0,11604,"       99999999",-24.88
25,"  ",0,11604,"       99999999",-2.42
25,"  ",0,11604,"       99999999",27.30
25,"  ",0,11604,"       99999999",89.15
25,"  ",0,11605,"       99002569",-57391.44
25,"  ",0,11605,"       99002569",57391.44
25,"  ",0,11624,"       99002649",-3918.88
25,"  ",0,11624,"       99002649",-2376.42
25,"  ",0,11624,"       99002649",2376.42
25,"  ",0,11624,"       99002649",3918.88
25,"  ",0,11654,"       99002908",-147445.00
25,"  ",0,11654,"       99002908",147445.00
25,"  ",0,11656,"       99002668",-34916.43
25,"  ",0,11656,"       99002668",34916.43
25,"  ",0,11666,"       99002526",-223.04
25,"  ",0,11666,"       99002526",-220.55
25,"  ",0,11666,"       99002526",220.55
25,"  ",0,11666,"       99002526",223.04
25,"  ",0,11666,"       99002532",-2647.18
25,"  ",0,11666,"       99002532",2647.18
25,"  ",0,11666,"       99002556",-427.91
25,"  ",0,11666,"       99002556",427.91
25,"  ",0,11669,"       99002531",-50168.98
25,"  ",0,11669,"       99002531",-48484.88
25,"  ",0,11669,"       99002531",-31123.84
25,"  ",0,11669,"       99002531",-25308.92
25,"  ",0,11669,"       99002531",-21160.44
25,"  ",0,11669,"       99002531",-18896.58
25,"  ",0,11669,"       99002531",18896.58
25,"  ",0,11669,"       99002531",21160.44
25,"  ",0,11669,"       99002531",25308.92
25,"  ",0,11669,"       99002531",31123.84
25,"  ",0,11669,"       99002531",48484.88
25,"  ",0,11669,"       99002531",50168.98
25,"  ",0,11670,"       99002524",-1178.15
25,"  ",0,11670,"       99002524",-984.05
25,"  ",0,11670,"       99002524",-848.10
25,"  ",0,11670,"       99002524",-680.65
25,"  ",0,11670,"       99002524",680.65
25,"  ",0,11670,"       99002524",848.10
25,"  ",0,11670,"       99002524",984.05
25,"  ",0,11670,"       99002524",1178.15
25,"  ",0,11677,"       99002525",-3700.00
25,"  ",0,11677,"       99002525",3700.00
25,"  ",0,11677,"       99002533",-185.00
25,"  ",0,11677,"       99002533",185.00
25,"  ",0,11677,"       99002539",-541.25
25,"  ",0,11677,"       99002539",541.25
25,"  ",0,11677,"       99002549",-795.00
25,"  ",0,11677,"       99002549",-150.00
25,"  ",0,11677,"       99002549",-125.00
25,"  ",0,11677,"       99002549",-100.00
25,"  ",0,11677,"       99002549",100.00
25,"  ",0,11677,"       99002549",125.00
25,"  ",0,11677,"       99002549",150.00
25,"  ",0,11677,"       99002549",795.00
25,"  ",0,11677,"       99002553",-5897.46
25,"  ",0,11677,"       99002553",5897.46
25,"  ",0,11677,"       99002554",-500.00
25,"  ",0,11677,"       99002554",500.00
25,"  ",0,11677,"       99002557",-113.66
25,"  ",0,11677,"       99002557",113.66
25,"  ",0,11677,"       99002560",-8118.75
25,"  ",0,11677,"       99002560",8118.75
25,"  ",0,11678,"       99002538",-9853.03
25,"  ",0,11678,"       99002538",-9339.83
25,"  ",0,11678,"       99002538",-9065.69
25,"  ",0,11678,"       99002538",9065.69
25,"  ",0,11678,"       99002538",9339.83
25,"  ",0,11678,"       99002538",9853.03
25,"  ",0,11678,"       99002546",-93075.00
25,"  ",0,11678,"       99002546",93075.00
25,"  ",0,11679,"       99002523",-365.00
25,"  ",0,11679,"       99002523",-111.00
25,"  ",0,11679,"       99002523",-73.00
25,"  ",0,11679,"       99002523",73.00
25,"  ",0,11679,"       99002523",111.00
25,"  ",0,11679,"       99002523",365.00
25,"  ",0,11679,"       99002524",-1324.90
25,"  ",0,11679,"       99002524",-1053.35
25,"  ",0,11679,"       99002524",-925.00
25,"  ",0,11679,"       99002524",-710.00
25,"  ",0,11679,"       99002524",710.00
25,"  ",0,11679,"       99002524",925.00
25,"  ",0,11679,"       99002524",1053.35
25,"  ",0,11679,"       99002524",1324.90
25,"  ",0,11679,"       99002529",-1250.00
25,"  ",0,11679,"       99002529",-342.00
25,"  ",0,11679,"       99002529",-260.00
25,"  ",0,11679,"       99002529",260.00
25,"  ",0,11679,"       99002529",342.00
25,"  ",0,11679,"       99002529",1250.00
25,"  ",0,11679,"       99002548",-275.00
25,"  ",0,11679,"       99002548",275.00
25,"  ",0,11682,"       00058586",-860.59
25,"  ",0,11682,"       00058586",860.59
25,"  ",0,11682,"       99002525",-3700.00
25,"  ",0,11682,"       99002525",3700.00
25,"  ",0,11682,"       99002526",-3426.31
25,"  ",0,11682,"       99002526",-1446.06
25,"  ",0,11682,"       99002526",-914.14
25,"  ",0,11682,"       99002526",-466.50
25,"  ",0,11682,"       99002526",-432.76
25,"  ",0,11682,"       99002526",-282.13
25,"  ",0,11682,"       99002526",-173.89
25,"  ",0,11682,"       99002526",-148.89
25,"  ",0,11682,"       99002526",-115.63
25,"  ",0,11682,"       99002526",-97.44
25,"  ",0,11682,"       99002526",97.44
25,"  ",0,11682,"       99002526",115.63
25,"  ",0,11682,"       99002526",148.89
25,"  ",0,11682,"       99002526",173.89
25,"  ",0,11682,"       99002526",282.13
25,"  ",0,11682,"       99002526",432.76
25,"  ",0,11682,"       99002526",466.50
25,"  ",0,11682,"       99002526",914.14
25,"  ",0,11682,"       99002526",1446.06
25,"  ",0,11682,"       99002526",3426.31
25,"  ",0,11682,"       99002542",-386.88
25,"  ",0,11682,"       99002542",386.88
25,"  ",0,11682,"       99002544",-1710.56
25,"  ",0,11682,"       99002544",1710.56
25,"  ",0,11682,"       99002545",-8.66
25,"  ",0,11682,"       99002545",8.66
25,"  ",0,11682,"       99002549",-300.00
25,"  ",0,11682,"       99002549",-275.00
25,"  ",0,11682,"       99002549",-150.00
25,"  ",0,11682,"       99002549",-125.00
25,"  ",0,11682,"       99002549",-100.00
25,"  ",0,11682,"       99002549",100.00
25,"  ",0,11682,"       99002549",125.00
25,"  ",0,11682,"       99002549",150.00
25,"  ",0,11682,"       99002549",275.00
25,"  ",0,11682,"       99002549",300.00
25,"  ",0,11682,"       99002550",-3715.00
25,"  ",0,11682,"       99002550",3715.00
25,"  ",0,11682,"       99002563",-257.62
25,"  ",0,11682,"       99002563",257.62
25,"  ",0,11683,"       99002522",-460.00
25,"  ",0,11683,"       99002522",-410.00
25,"  ",0,11683,"       99002522",410.00
25,"  ",0,11683,"       99002522",460.00
25,"  ",0,11683,"       99002527",-48424.01
25,"  ",0,11683,"       99002527",-31202.05
25,"  ",0,11683,"       99002527",-15134.31
25,"  ",0,11683,"       99002527",-4815.27
25,"  ",0,11683,"       99002527",4815.27
25,"  ",0,11683,"       99002527",15134.31
25,"  ",0,11683,"       99002527",31202.05
25,"  ",0,11683,"       99002527",48424.01
25,"  ",0,11683,"       99002547",-1600.00
25,"  ",0,11683,"       99002547",1600.00
25,"  ",0,11683,"       99002552",-9494.28
25,"  ",0,11683,"       99002552",9494.28
25,"  ",0,11684,"       99002523",-250.00
25,"  ",0,11684,"       99002523",-160.00
25,"  ",0,11684,"       99002523",-130.00
25,"  ",0,11684,"       99002523",-111.00
25,"  ",0,11684,"       99002523",-80.00
25,"  ",0,11684,"       99002523",80.00
25,"  ",0,11684,"       99002523",111.00
25,"  ",0,11684,"       99002523",130.00
25,"  ",0,11684,"       99002523",160.00
25,"  ",0,11684,"       99002523",250.00
25,"  ",0,11684,"       99002528",-429.17
25,"  ",0,11684,"       99002528",429.17
25,"  ",0,11684,"       99002529",-250.00
25,"  ",0,11684,"       99002529",-150.00
25,"  ",0,11684,"       99002529",150.00
25,"  ",0,11684,"       99002529",250.00
25,"  ",0,11684,"       99002548",-414.58
25,"  ",0,11684,"       99002548",-174.17
25,"  ",0,11684,"       99002548",-160.00
25,"  ",0,11684,"       99002548",160.00
25,"  ",0,11684,"       99002548",174.17
25,"  ",0,11684,"       99002548",414.58
25,"  ",0,11689,"       99002526",-457.96
25,"  ",0,11689,"       99002526",-338.60
25,"  ",0,11689,"       99002526",-158.42
25,"  ",0,11689,"       99002526",-148.89
25,"  ",0,11689,"       99002526",-115.63
25,"  ",0,11689,"       99002526",-97.44
25,"  ",0,11689,"       99002526",97.44
25,"  ",0,11689,"       99002526",115.63
25,"  ",0,11689,"       99002526",148.89
25,"  ",0,11689,"       99002526",158.42
25,"  ",0,11689,"       99002526",338.60
25,"  ",0,11689,"       99002526",457.96
25,"  ",0,11689,"       99002533",-220.00
25,"  ",0,11689,"       99002533",220.00
25,"  ",0,11689,"       99002535",-275.90
25,"  ",0,11689,"       99002535",275.90
25,"  ",0,11689,"       99002540",-1492.60
25,"  ",0,11689,"       99002540",1492.60
25,"  ",0,11689,"       99002541",-3987.00
25,"  ",0,11689,"       99002541",3987.00
25,"  ",0,11689,"       99002549",-250.00
25,"  ",0,11689,"       99002549",-150.00
25,"  ",0,11689,"       99002549",-100.00
25,"  ",0,11689,"       99002549",-75.00
25,"  ",0,11689,"       99002549",75.00
25,"  ",0,11689,"       99002549",100.00
25,"  ",0,11689,"       99002549",150.00
25,"  ",0,11689,"       99002549",250.00
25,"  ",0,11689,"       99002559",-98.19
25,"  ",0,11689,"       99002559",98.19
25,"  ",0,11689,"       99002574",-1600.00
25,"  ",0,11689,"       99002574",1600.00
25,"  ",0,11689,"       99002575",-1436.13
25,"  ",0,11689,"       99002575",-337.90
25,"  ",0,11689,"       99002575",-239.17
25,"  ",0,11689,"       99002575",-148.89
25,"  ",0,11689,"       99002575",148.89
25,"  ",0,11689,"       99002575",239.17
25,"  ",0,11689,"       99002575",337.90
25,"  ",0,11689,"       99002575",1436.13
25,"  ",0,11689,"       99002600",-500.00
25,"  ",0,11689,"       99002600",-175.00
25,"  ",0,11689,"       99002600",-125.00
25,"  ",0,11689,"       99002600",-100.00
25,"  ",0,11689,"       99002600",-75.00
25,"  ",0,11689,"       99002600",75.00
25,"  ",0,11689,"       99002600",100.00
25,"  ",0,11689,"       99002600",125.00
25,"  ",0,11689,"       99002600",175.00
25,"  ",0,11689,"       99002600",500.00
25,"  ",0,11689,"       99002605",-530.79
25,"  ",0,11689,"       99002605",530.79
25,"  ",0,11689,"       99002606",-232.15
25,"  ",0,11689,"       99002606",232.15
25,"  ",0,11689,"       99002610",-335.16
25,"  ",0,11689,"       99002610",335.16
25,"  ",0,11689,"       99002612",-239.63
25,"  ",0,11689,"       99002612",239.63
25,"  ",0,11690,"       00058589",-3600.00
25,"  ",0,11690,"       00058589",3600.00
25,"  ",0,11690,"       99002537",-1751.50
25,"  ",0,11690,"       99002537",1751.50
25,"  ",0,11690,"       99002538",-7916.11
25,"  ",0,11690,"       99002538",7916.11
25,"  ",0,11690,"       99002571",-850.00
25,"  ",0,11690,"       99002571",-450.00
25,"  ",0,11690,"       99002571",450.00
25,"  ",0,11690,"       99002571",850.00
25,"  ",0,11690,"       99002578",-2790.00
25,"  ",0,11690,"       99002578",2790.00
25,"  ",0,11690,"       99002588",-10218.41
25,"  ",0,11690,"       99002588",10218.41
25,"  ",0,11690,"       99002597",-87219.10
25,"  ",0,11690,"       99002597",87219.10
25,"  ",0,11690,"       99002645",-87219.10
25,"  ",0,11690,"       99002645",87219.10
25,"  ",0,11691,"       99002523",-80.00
25,"  ",0,11691,"       99002523",80.00
25,"  ",0,11691,"       99002524",-2424.03
25,"  ",0,11691,"       99002524",-235.00
25,"  ",0,11691,"       99002524",235.00
25,"  ",0,11691,"       99002524",2424.03
25,"  ",0,11691,"       99002528",-1769.70
25,"  ",0,11691,"       99002528",-640.99
25,"  ",0,11691,"       99002528",640.99
25,"  ",0,11691,"       99002528",1769.70
25,"  ",0,11691,"       99002548",-2436.00
25,"  ",0,11691,"       99002548",-556.50
25,"  ",0,11691,"       99002548",-504.00
25,"  ",0,11691,"       99002548",-175.00
25,"  ",0,11691,"       99002548",-160.00
25,"  ",0,11691,"       99002548",160.00
25,"  ",0,11691,"       99002548",175.00
25,"  ",0,11691,"       99002548",504.00
25,"  ",0,11691,"       99002548",556.50
25,"  ",0,11691,"       99002548",2436.00
25,"  ",0,11691,"       99002555",-560.00
25,"  ",0,11691,"       99002555",-420.00
25,"  ",0,11691,"       99002555",420.00
25,"  ",0,11691,"       99002555",560.00
25,"  ",0,11691,"       99002572",-184.00
25,"  ",0,11691,"       99002572",-160.00
25,"  ",0,11691,"       99002572",-130.00
25,"  ",0,11691,"       99002572",-85.00
25,"  ",0,11691,"       99002572",-80.00
25,"  ",0,11691,"       99002572",-73.00
25,"  ",0,11691,"       99002572",73.00
25,"  ",0,11691,"       99002572",80.00
25,"  ",0,11691,"       99002572",85.00
25,"  ",0,11691,"       99002572",130.00
25,"  ",0,11691,"       99002572",160.00
25,"  ",0,11691,"       99002572",184.00
25,"  ",0,11691,"       99002573",-1141.22
25,"  ",0,11691,"       99002573",-921.14
25,"  ",0,11691,"       99002573",-625.00
25,"  ",0,11691,"       99002573",-450.00
25,"  ",0,11691,"       99002573",-160.00
25,"  ",0,11691,"       99002573",160.00
25,"  ",0,11691,"       99002573",450.00
25,"  ",0,11691,"       99002573",625.00
25,"  ",0,11691,"       99002573",921.14
25,"  ",0,11691,"       99002573",1141.22
25,"  ",0,11691,"       99002576",-796.00
25,"  ",0,11691,"       99002576",796.00
25,"  ",0,11691,"       99002580",-2140.00
25,"  ",0,11691,"       99002580",-1800.00
25,"  ",0,11691,"       99002580",-1575.00
25,"  ",0,11691,"       99002580",-1100.00
25,"  ",0,11691,"       99002580",-1008.00
25,"  ",0,11691,"       99002580",-734.40
25,"  ",0,11691,"       99002580",-400.00
25,"  ",0,11691,"       99002580",-350.00
25,"  ",0,11691,"       99002580",-209.00
25,"  ",0,11691,"       99002580",-150.00
25,"  ",0,11691,"       99002580",150.00
25,"  ",0,11691,"       99002580",209.00
25,"  ",0,11691,"       99002580",350.00
25,"  ",0,11691,"       99002580",400.00
25,"  ",0,11691,"       99002580",734.40
25,"  ",0,11691,"       99002580",1008.00
25,"  ",0,11691,"       99002580",1100.00
25,"  ",0,11691,"       99002580",1575.00
25,"  ",0,11691,"       99002580",1800.00
25,"  ",0,11691,"       99002580",2140.00
25,"  ",0,11691,"       99002586",-2150.00
25,"  ",0,11691,"       99002586",2150.00
25,"  ",0,11691,"       99002598",-1435.00
25,"  ",0,11691,"       99002598",-651.25
25,"  ",0,11691,"       99002598",-607.00
25,"  ",0,11691,"       99002598",-460.00
25,"  ",0,11691,"       99002598",-400.00
25,"  ",0,11691,"       99002598",400.00
25,"  ",0,11691,"       99002598",460.00
25,"  ",0,11691,"       99002598",607.00
25,"  ",0,11691,"       99002598",651.25
25,"  ",0,11691,"       99002598",1435.00
25,"  ",0,11694,"       99002526",-122.44
25,"  ",0,11694,"       99002526",-97.44
25,"  ",0,11694,"       99002526",97.44
25,"  ",0,11694,"       99002526",122.44
25,"  ",0,11694,"       99002575",-1062.91
25,"  ",0,11694,"       99002575",-1040.62
25,"  ",0,11694,"       99002575",-867.22
25,"  ",0,11694,"       99002575",-625.77
25,"  ",0,11694,"       99002575",-624.99
25,"  ",0,11694,"       99002575",-514.22
25,"  ",0,11694,"       99002575",-437.08
25,"  ",0,11694,"       99002575",-388.50
25,"  ",0,11694,"       99002575",-316.89
25,"  ",0,11694,"       99002575",-274.41
25,"  ",0,11694,"       99002575",-220.55
25,"  ",0,11694,"       99002575",-219.10
25,"  ",0,11694,"       99002575",-148.89
25,"  ",0,11694,"       99002575",-115.63
25,"  ",0,11694,"       99002575",115.63
25,"  ",0,11694,"       99002575",148.89
25,"  ",0,11694,"       99002575",219.10
25,"  ",0,11694,"       99002575",220.55
25,"  ",0,11694,"       99002575",274.41
25,"  ",0,11694,"       99002575",316.89
25,"  ",0,11694,"       99002575",388.50
25,"  ",0,11694,"       99002575",437.08
25,"  ",0,11694,"       99002575",514.22
25,"  ",0,11694,"       99002575",624.99
25,"  ",0,11694,"       99002575",625.77
25,"  ",0,11694,"       99002575",867.22
25,"  ",0,11694,"       99002575",1040.62
25,"  ",0,11694,"       99002575",1062.91
25,"  ",0,11694,"       99002590",-238.54
25,"  ",0,11694,"       99002590",238.54
25,"  ",0,11694,"       99002593",-248.54
25,"  ",0,11694,"       99002593",248.54
25,"  ",0,11694,"       99002600",-125.00
25,"  ",0,11694,"       99002600",-100.00
25,"  ",0,11694,"       99002600",100.00
25,"  ",0,11694,"       99002600",125.00
25,"  ",0,11694,"       99002608",-48.71
25,"  ",0,11694,"       99002608",48.71
25,"  ",0,11694,"       99002611",-1863.00
25,"  ",0,11694,"       99002611",1863.00
25,"  ",0,11695,"       99002571",-1840.00
25,"  ",0,11695,"       99002571",-1680.00
25,"  ",0,11695,"       99002571",1680.00
25,"  ",0,11695,"       99002571",1840.00
25,"  ",0,11695,"       99002755",-35163.52
25,"  ",0,11695,"       99002755",35163.52
25,"  ",0,11696,"       99002572",-314.00
25,"  ",0,11696,"       99002572",-80.00
25,"  ",0,11696,"       99002572",-74.00
25,"  ",0,11696,"       99002572",-73.00
25,"  ",0,11696,"       99002572",73.00
25,"  ",0,11696,"       99002572",74.00
25,"  ",0,11696,"       99002572",80.00
25,"  ",0,11696,"       99002572",314.00
25,"  ",0,11696,"       99002580",-1400.00
25,"  ",0,11696,"       99002580",-667.50
25,"  ",0,11696,"       99002580",667.50
25,"  ",0,11696,"       99002580",1400.00
25,"  ",0,11696,"       99002581",-275.00
25,"  ",0,11696,"       99002581",-225.00
